PF00005	ABC transporter
PF01061	ABC-2 type transporter
PF13833	EF-hand domain pair
PF07714	Protein tyrosine kinase
PF13855	Leucine rich repeat
PF08263	Leucine rich repeat N-terminal domain
PF00187	Chitin recognition protein
PF00230	Major intrinsic protein
PF03470	XS zinc finger domain
PF03470	XS zinc finger domain
PF03470	XS zinc finger domain
PF03470	XS zinc finger domain
PF03470	XS zinc finger domain
PF03470	XS zinc finger domain
PF03470	XS zinc finger domain
PF03470	XS zinc finger domain
PF03468	XS domain
PF03469	XH domain
PF00571	CBS domain
PF00132	Bacterial transferase hexapeptide (six repeats)
PF00550	Phosphopantetheine attachment site
PF14602	Hexapeptide repeat of succinyl-transferase
PF00132	Bacterial transferase hexapeptide (six repeats)
PF00501	AMP-binding enzyme
PF14111	Domain of unknown function (DUF4283)
PF01490	Transmembrane amino acid transporter protein
PF05691	Raffinose synthase or seed imbibition protein Sip1
PF00249	Myb-like DNA-binding domain
PF00249	Myb-like DNA-binding domain
PF00106	short chain dehydrogenase
PF01326	Pyruvate phosphate dikinase, PEP/pyruvate binding domain
PF02881	SRP54-type protein, helical bundle domain
PF00448	SRP54-type protein, GTPase domain
PF02978	Signal peptide binding domain
PF16198	tRNA pseudouridylate synthase B C-terminal domain
PF01509	TruB family pseudouridylate synthase (N terminal domain)
PF07933	Protein of unknown function (DUF1681)
PF12352	Snare region anchored in the vesicle membrane C-terminus
PF07727	Reverse transcriptase (RNA-dependent DNA polymerase)
PF11900	Domain of unknown function (DUF3420)
PF12796	Ankyrin repeats (3 copies)
PF12313	NPR1/NIM1 like defence protein C terminal
PF00651	BTB/POZ domain
PF04043	Plant invertase/pectin methylesterase inhibitor
PF01095	Pectinesterase
PF01423	LSM domain
PF01466	Skp1 family, dimerisation domain
PF03931	Skp1 family, tetramerisation domain
PF00226	DnaJ domain
PF00999	Sodium/hydrogen exchanger family
PF07479	NAD-dependent glycerol-3-phosphate dehydrogenase C-terminus
PF01210	NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus
PF03096	Ndr family
PF00847	AP2 domain
PF13041	PPR repeat family
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF14432	DYW family of nucleic acid deaminases
PF01105	emp24/gp25L/p24 family/GOLD
PF13334	Domain of unknown function (DUF4094)
PF01762	Galactosyltransferase
PF00069	Protein kinase domain
PF01925	Sulfite exporter TauE/SafE
PF01925	Sulfite exporter TauE/SafE
PF02037	SAP domain
PF18044	CCCH-type zinc finger
PF08969	USP8 dimerisation domain
PF13920	Zinc finger, C3HC4 type (RING finger)
PF02365	No apical meristem (NAM) protein
PF03321	GH3 auxin-responsive promoter
PF07798	Protein of unknown function (DUF1640)
PF13639	Ring finger domain
PF13639	Ring finger domain
PF03009	Glycerophosphoryl diester phosphodiesterase family
PF00240	Ubiquitin family
PF00240	Ubiquitin family
PF03087	Arabidopsis protein of unknown function
PF03168	Late embryogenesis abundant protein
PF00854	POT family
PF00249	Myb-like DNA-binding domain
PF03106	WRKY DNA -binding domain
PF00462	Glutaredoxin
PF13855	Leucine rich repeat
PF00067	Cytochrome P450
PF02493	MORN repeat
PF02493	MORN repeat
PF02493	MORN repeat
PF02493	MORN repeat
PF02493	MORN repeat
PF02493	MORN repeat
PF02493	MORN repeat
PF01504	Phosphatidylinositol-4-phosphate 5-Kinase
PF00241	Cofilin/tropomyosin-type actin-binding protein
PF01466	Skp1 family, dimerisation domain
PF03931	Skp1 family, tetramerisation domain
PF01920	Prefoldin subunit
PF03759	PRONE (Plant-specific Rop nucleotide exchanger)
PF14223	gag-polypeptide of LTR copia-type
PF13456	Reverse transcriptase-like
PF08244	Glycosyl hydrolases family 32 C terminal
PF00251	Glycosyl hydrolases family 32 N-terminal domain
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF14432	DYW family of nucleic acid deaminases
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF00505	HMG (high mobility group) box
PF08512	Histone chaperone Rttp106-like
PF03531	Structure-specific recognition protein (SSRP1)
PF17292	POB3-like N-terminal PH domain
PF00504	Chlorophyll A-B binding protein
PF00935	Ribosomal protein L44
PF05602	Cleft lip and palate transmembrane protein 1 (CLPTM1)
PF00083	Sugar (and other) transporter
PF00481	Protein phosphatase 2C
PF13398	Peptidase M50B-like
PF00106	short chain dehydrogenase
PF02045	CCAAT-binding transcription factor (CBF-B/NF-YA) subunit B
PF00069	Protein kinase domain
PF03447	Homoserine dehydrogenase, NAD binding domain
PF13840	ACT domain
PF00696	Amino acid kinase family
PF00742	Homoserine dehydrogenase
PF01842	ACT domain
PF01412	Putative GTPase activating protein for Arf
PF10712	NAD-specific glutamate dehydrogenase
PF02207	Putative zinc finger in N-recognin (UBR box)
PF13639	Ring finger domain
PF11282	Protein of unknown function (DUF3082)
PF04828	Glutathione-dependent formaldehyde-activating enzyme
PF00249	Myb-like DNA-binding domain
PF02042	RWP-RK domain
PF00564	PB1 domain
PF04043	Plant invertase/pectin methylesterase inhibitor
PF01095	Pectinesterase
PF01176	Translation initiation factor 1A / IF-1
PF07983	X8 domain
PF00332	Glycosyl hydrolases family 17
PF10539	Development and cell death domain
PF01344	Kelch motif
PF01344	Kelch motif
PF01344	Kelch motif
PF01344	Kelch motif
PF05653	Magnesium transporter NIPA
PF01699	Sodium/calcium exchanger protein
PF01699	Sodium/calcium exchanger protein
PF14111	Domain of unknown function (DUF4283)
PF00153	Mitochondrial carrier protein
PF00153	Mitochondrial carrier protein
PF00153	Mitochondrial carrier protein
PF14383	DUF761-associated sequence motif
PF00106	short chain dehydrogenase
PF13561	Enoyl-(Acyl carrier protein) reductase
PF04055	Radical SAM superfamily
PF06463	Molybdenum Cofactor Synthesis C
PF13353	4Fe-4S single cluster domain
PF14309	Domain of unknown function (DUF4378)
PF14383	DUF761-associated sequence motif
PF06972	Protein of unknown function (DUF1296)
PF00646	F-box domain
PF01344	Kelch motif
PF01344	Kelch motif
PF18052	Rx N-terminal domain
PF00931	NB-ARC domain
PF12061	Late blight resistance protein R1
PF14111	Domain of unknown function (DUF4283)
PF00544	Pectate lyase
PF04431	Pectate lyase, N terminus
PF03169	OPT oligopeptide transporter protein
PF13041	PPR repeat family
PF08263	Leucine rich repeat N-terminal domain
PF00069	Protein kinase domain
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF13041	PPR repeat family
PF16455	Ubiquitin-binding domain
PF07714	Protein tyrosine kinase
PF08263	Leucine rich repeat N-terminal domain
PF00046	Homeodomain
PF01852	START domain
PF00190	Cupin
PF08284	Retroviral aspartyl protease
PF04873	Ethylene insensitive 3
PF03169	OPT oligopeptide transporter protein
PF00743	Flavin-binding monooxygenase-like
PF07714	Protein tyrosine kinase
PF11721	Malectin domain
PF01417	ENTH domain
PF16135	TPL-binding domain in jasmonate signalling
PF01344	Kelch motif
PF01344	Kelch motif
PF00195	Chalcone and stilbene synthases, N-terminal domain
PF02797	Chalcone and stilbene synthases, C-terminal domain
PF13302	Acetyltransferase (GNAT) domain
PF01245	Ribosomal protein L19
PF00481	Protein phosphatase 2C
PF00481	Protein phosphatase 2C
PF05922	Peptidase inhibitor I9
PF00082	Subtilase family
PF17766	Fibronectin type-III domain
PF00295	Glycosyl hydrolases family 28
PF03195	Lateral organ boundaries (LOB) domain
PF00628	PHD-finger
PF00856	SET domain
PF00891	O-methyltransferase domain
PF00891	O-methyltransferase domain
PF17834	Beta-sandwich domain in beta galactosidase
PF01301	Glycosyl hydrolases family 35
PF02140	Galactose binding lectin domain
PF00098	Zinc knuckle
PF00098	Zinc knuckle
PF08264	Anticodon-binding domain of tRNA
PF00133	tRNA synthetases class I (I, L, M and V)
PF03662	Glycosyl hydrolase family 79, N-terminal domain
PF01454	MAGE family
PF14368	Probable lipid transfer
PF00069	Protein kinase domain
PF00704	Glycosyl hydrolases family 18
PF07727	Reverse transcriptase (RNA-dependent DNA polymerase)
PF07727	Reverse transcriptase (RNA-dependent DNA polymerase)
PF00481	Protein phosphatase 2C
PF00141	Peroxidase
PF00069	Protein kinase domain
PF13460	NAD(P)H-binding
PF13460	NAD(P)H-binding
PF08547	Complex I intermediate-associated protein 30 (CIA30)
PF01501	Glycosyl transferase family 8
PF09790	Hyccin
PF02338	OTU-like cysteine protease
PF03763	Remorin, C-terminal region
PF01823	MAC/Perforin domain
PF13646	HEAT repeats
PF04510	Family of unknown function (DUF577)
PF18808	Importin repeat
PF00072	Response regulator receiver domain
PF07727	Reverse transcriptase (RNA-dependent DNA polymerase)
PF00069	Protein kinase domain
PF16845	Aspartic acid proteinase inhibitor
PF05347	Complex 1 protein (LYR family)
PF00494	Squalene/phytoene synthase
PF08543	Phosphomethylpyrimidine kinase
PF02581	Thiamine monophosphate synthase
PF04720	PDDEXK-like family of unknown function
PF18036	Ubiquitin-like domain
PF00240	Ubiquitin family
PF13561	Enoyl-(Acyl carrier protein) reductase
PF02902	Ulp1 protease family, C-terminal catalytic domain
PF01873	Domain found in IF2B/IF5
PF00293	NUDIX domain
PF18290	Nudix hydrolase domain
PF03152	Ubiquitin fusion degradation protein UFD1
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF13812	Pentatricopeptide repeat domain
PF00485	Phosphoribulokinase / Uridine kinase family
PF14223	gag-polypeptide of LTR copia-type
PF00831	Ribosomal L29 protein
PF00069	Protein kinase domain
PF01657	Salt stress response/antifungal
PF01657	Salt stress response/antifungal
PF11744	Aluminium activated malate transporter
PF06507	Auxin response factor
PF02362	B3 DNA binding domain
PF02213	GYF domain
PF13771	PHD-like zinc-binding domain
PF14111	Domain of unknown function (DUF4283)
PF00141	Peroxidase
PF01251	Ribosomal protein S7e
PF00056	lactate/malate dehydrogenase, NAD binding domain
PF02866	lactate/malate dehydrogenase, alpha/beta C-terminal domain
PF06101	Vacuolar protein sorting-associated protein 62
PF02701	Dof domain, zinc finger
PF16863	N-terminal barrel of NtMGAM and CtMGAM, maltase-glucoamylase
PF01055	Glycosyl hydrolases family 31
PF12906	RING-variant domain
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF13456	Reverse transcriptase-like
PF00931	NB-ARC domain
PF08879	WRC
PF08880	QLQ
PF01546	Peptidase family M20/M25/M40
PF07687	Peptidase dimerisation domain
PF07983	X8 domain
PF00332	Glycosyl hydrolases family 17
PF00069	Protein kinase domain
PF08243	SPT2 chromatin protein
PF01217	Clathrin adaptor complex small chain
PF00098	Zinc knuckle
PF00227	Proteasome subunit
PF00931	NB-ARC domain
PF03330	Lytic transglycolase
PF01357	Pollen allergen
PF00350	Dynamin family
PF01031	Dynamin central region
PF16711	Actin-binding domain of plant-specific actin-binding protein
PF16709	Ig domain of plant-specific actin-binding protein
PF16712	Coiled-coil regions of plant-specific actin-binding protein
PF17684	PH domain of plant-specific actin-binding protein
PF09811	Essential protein Yae1, N terminal
PF03134	TB2/DP1, HVA22 family
PF10780	39S ribosomal protein L53/MRP-L53
PF08284	Retroviral aspartyl protease
PF00487	Fatty acid desaturase
PF07734	F-box associated
PF01189	16S rRNA methyltransferase RsmB/F
PF00891	O-methyltransferase domain
PF08100	Dimerisation domain
PF00462	Glutaredoxin
PF12070	Protein SCAI
PF08045	Cell division control protein 14, SIN component
PF03321	GH3 auxin-responsive promoter
PF00450	Serine carboxypeptidase
PF00307	Calponin homology (CH) domain
PF00307	Calponin homology (CH) domain
PF00307	Calponin homology (CH) domain
PF00307	Calponin homology (CH) domain
PF00153	Mitochondrial carrier protein
PF00153	Mitochondrial carrier protein
PF00153	Mitochondrial carrier protein
PF04818	RNA polymerase II-binding domain.
PF03110	SBP domain
PF00406	Adenylate kinase
PF05191	Adenylate kinase, active site lid
PF00400	WD domain, G-beta repeat
PF03966	Trm112p-like protein
PF04852	Protein of unknown function (DUF640)
PF17177	Pentacotripeptide-repeat region of PRORP
PF14432	DYW family of nucleic acid deaminases
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF05938	Plant self-incompatibility protein S1
PF12697	Alpha/beta hydrolase family
PF05871	ESCRT-II complex subunit
PF00403	Heavy-metal-associated domain
PF17919	RNase H-like domain found in reverse transcriptase
PF13561	Enoyl-(Acyl carrier protein) reductase
PF12906	RING-variant domain
PF12428	Protein of unknown function (DUF3675)
PF05129	Transcription elongation factor Elf1 like
PF14541	Xylanase inhibitor C-terminal
PF14543	Xylanase inhibitor N-terminal
PF02365	No apical meristem (NAM) protein
PF07059	Protein of unknown function (DUF1336)
PF00285	Citrate synthase, C-terminal domain
PF00549	CoA-ligase
PF14223	gag-polypeptide of LTR copia-type
PF12174	RCD1-SRO-TAF4 (RST) plant domain
PF05236	Transcription initiation factor TFIID component TAF4 family
PF04535	Domain of unknown function (DUF588)
PF12854	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF13041	PPR repeat family
PF13041	PPR repeat family
PF00436	Single-strand binding protein family
PF13906	C-terminus of AA_permease
PF13520	Amino acid permease
PF08263	Leucine rich repeat N-terminal domain
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF00560	Leucine Rich Repeat
PF04852	Protein of unknown function (DUF640)
PF13639	Ring finger domain
PF04844	Transcriptional repressor, ovate
PF00010	Helix-loop-helix DNA-binding domain
PF00005	ABC transporter
PF00201	UDP-glucoronosyl and UDP-glucosyl transferase
PF04674	Phosphate-induced protein 1 conserved region
PF00201	UDP-glucoronosyl and UDP-glucosyl transferase
PF01485	IBR domain, a half RING-finger domain
PF01485	IBR domain, a half RING-finger domain
PF01529	DHHC palmitoyltransferase
PF04859	Plant protein of unknown function (DUF641)
PF05773	RWD domain
PF01485	IBR domain, a half RING-finger domain
PF01485	IBR domain, a half RING-finger domain
PF13456	Reverse transcriptase-like
PF13839	GDSL/SGNH-like Acyl-Esterase family found in Pmr5 and Cas1p
PF14416	PMR5 N terminal Domain
PF02536	mTERF
PF02536	mTERF
PF02536	mTERF
PF02536	mTERF
PF02536	mTERF
PF02536	mTERF
PF02209	Villin headpiece domain
PF00626	Gelsolin repeat
PF00626	Gelsolin repeat
PF00626	Gelsolin repeat
PF00626	Gelsolin repeat
PF00626	Gelsolin repeat
PF00626	Gelsolin repeat
PF05739	SNARE domain
PF00804	Syntaxin
PF12315	Protein DA1
PF00412	LIM domain
PF00834	Ribulose-phosphate 3 epimerase family
PF16661	Metallo-beta-lactamase superfamily domain
PF07983	X8 domain
PF00332	Glycosyl hydrolases family 17
PF00069	Protein kinase domain
PF13947	Wall-associated receptor kinase galacturonan-binding
PF14380	Wall-associated receptor kinase C-terminal
PF14764	AP-5 complex subunit, vesicle trafficking
PF08284	Retroviral aspartyl protease
PF00383	Cytidine and deoxycytidylate deaminase zinc-binding region
PF04367	Protein of unknown function (DUF502)
PF01453	D-mannose binding lectin
PF00069	Protein kinase domain
PF14009	Domain of unknown function (DUF4228)
PF08698	Fcf2 pre-rRNA processing
PF00999	Sodium/hydrogen exchanger family
PF03478	Protein of unknown function (DUF295)
PF08880	QLQ
PF08879	WRC
PF00141	Peroxidase
PF00230	Major intrinsic protein
PF00011	Hsp20/alpha crystallin family
PF00561	alpha/beta hydrolase fold
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF01535	PPR repeat
PF13347	MFS/sugar transport protein
PF10151	TMEM214, C-terminal, caspase 4 activator
PF00481	Protein phosphatase 2C
PF00566	Rab-GTPase-TBC domain
PF13344	Haloacid dehalogenase-like hydrolase
PF13242	HAD-hyrolase-like
PF13456	Reverse transcriptase-like
PF01167	Tub family
PF00646	F-box domain
PF00933	Glycosyl hydrolase family 3 N terminal domain
PF01915	Glycosyl hydrolase family 3 C-terminal domain
PF00010	Helix-loop-helix DNA-binding domain
PF00067	Cytochrome P450
PF04927	Seed maturation protein
PF04927	Seed maturation protein
PF04927	Seed maturation protein
PF07992	Pyridine nucleotide-disulphide oxidoreductase
PF02519	Auxin responsive protein
PF14226	non-haem dioxygenase in morphine synthesis N-terminal
PF03171	2OG-Fe(II) oxygenase superfamily
PF00091	Tubulin/FtsZ family, GTPase domain
PF03953	Tubulin C-terminal domain
PF00847	AP2 domain
PF13602	Zinc-binding dehydrogenase
PF08240	Alcohol dehydrogenase GroES-like domain
PF00072	Response regulator receiver domain
PF00328	Histidine phosphatase superfamily (branch 2)
PF00190	Cupin
PF00190	Cupin
PF02519	Auxin responsive protein
PF00847	AP2 domain
PF13516	Leucine Rich repeat
PF00560	Leucine Rich Repeat
PF00560	Leucine Rich Repeat
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF01370	NAD dependent epimerase/dehydratase family
PF14144	Seed dormancy control
PF02684	Lipid-A-disaccharide synthetase
PF00069	Protein kinase domain
PF08263	Leucine rich repeat N-terminal domain
PF13855	Leucine rich repeat
PF13637	Ankyrin repeats (many copies)
PF00651	BTB/POZ domain
PF00651	BTB/POZ domain
PF00069	Protein kinase domain
PF12937	F-box-like
PF00270	DEAD/DEAH box helicase
PF14009	Domain of unknown function (DUF4228)
PF01597	Glycine cleavage H-protein
PF14416	PMR5 N terminal Domain
PF13839	GDSL/SGNH-like Acyl-Esterase family found in Pmr5 and Cas1p
PF07944	Beta-L-arabinofuranosidase, GH127
PF13641	Glycosyltransferase like family 2
PF05637	galactosyl transferase GMA12/MNN10 family
PF04739	5'-AMP-activated protein kinase beta subunit, interaction domain
PF12738	twin BRCT domain
PF00533	BRCA1 C Terminus (BRCT) domain
PF17123	RING-like zinc finger
PF00092	von Willebrand factor type A domain
PF14624	VWA / Hh  protein intein-like
PF00795	Carbon-nitrogen hydrolase
PF05617	Prolamin-like
PF07765	KIP1-like protein
PF10475	Vacuolar-sorting protein 54, of GARP complex
PF10474	Protein of unknown function C-terminus (DUF2451)
PF00067	Cytochrome P450
PF13193	AMP-binding enzyme C-terminal domain
PF00501	AMP-binding enzyme
PF00550	Phosphopantetheine attachment site
PF00069	Protein kinase domain
PF07714	Protein tyrosine kinase
PF10250	GDP-fucose protein O-fucosyltransferase
PF14226	non-haem dioxygenase in morphine synthesis N-terminal
PF03171	2OG-Fe(II) oxygenase superfamily
PF13639	Ring finger domain
PF00201	UDP-glucoronosyl and UDP-glucosyl transferase
PF00657	GDSL-like Lipase/Acylhydrolase
PF03629	Carbohydrate esterase, sialic acid-specific acetylesterase
PF01399	PCI domain
PF14541	Xylanase inhibitor C-terminal
PF14543	Xylanase inhibitor N-terminal
PF13639	Ring finger domain
PF00067	Cytochrome P450
PF14538	Raptor N-terminal CASPase like domain
PF00571	CBS domain
PF00571	CBS domain
PF00571	CBS domain
PF00571	CBS domain
PF00564	PB1 domain
PF12348	CLASP N terminal
PF10497	Zinc-finger domain of monoamine-oxidase A repressor R1
PF02373	JmjC domain, hydroxylase
PF11955	Plant organelle RNA recognition domain
PF06136	Domain of unknown function (DUF966)
PF00071	Ras family
PF02469	Fasciclin domain
PF09331	Domain of unknown function (DUF1985)
PF00808	Histone-like transcription factor (CBF/NF-Y) and archaeal histone
PF08711	TFIIS helical bundle-like domain
PF05627	Cleavage site for pathogenic type III effector avirulence factor Avr
PF05627	Cleavage site for pathogenic type III effector avirulence factor Avr
PF03141	Putative S-adenosyl-L-methionine-dependent methyltransferase
PF01554	MatE
PF01554	MatE
PF00582	Universal stress protein family
PF02574	Homocysteine S-methyltransferase
PF13398	Peptidase M50B-like
PF01095	Pectinesterase
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF17780	OCRE domain
PF01585	G-patch domain
PF00847	AP2 domain
PF04535	Domain of unknown function (DUF588)
PF00852	Glycosyltransferase family 10 (fucosyltransferase) C-term
PF15511	Centromere kinetochore component CENP-T histone fold
PF15511	Centromere kinetochore component CENP-T histone fold
PF15511	Centromere kinetochore component CENP-T histone fold
PF15511	Centromere kinetochore component CENP-T histone fold
PF15511	Centromere kinetochore component CENP-T histone fold
PF15511	Centromere kinetochore component CENP-T histone fold
PF15511	Centromere kinetochore component CENP-T histone fold
PF15511	Centromere kinetochore component CENP-T histone fold
PF15511	Centromere kinetochore component CENP-T histone fold
PF18511	F-box
PF18791	Transport inhibitor response 1 protein domain
PF13516	Leucine Rich repeat
PF08569	Mo25-like
PF00249	Myb-like DNA-binding domain
PF00249	Myb-like DNA-binding domain
PF04788	Protein of unknown function (DUF620)
PF01699	Sodium/calcium exchanger protein
PF01699	Sodium/calcium exchanger protein
PF00092	von Willebrand factor type A domain
PF17123	RING-like zinc finger
PF02181	Formin Homology 2 Domain
PF01823	MAC/Perforin domain
PF14111	Domain of unknown function (DUF4283)
PF00249	Myb-like DNA-binding domain
PF13667	ThiC-associated domain
PF01964	Radical SAM ThiC family
PF00232	Glycosyl hydrolase family 1
PF04646	Protein of unknown function, DUF604
PF04043	Plant invertase/pectin methylesterase inhibitor
PF01095	Pectinesterase
PF00197	Trypsin and protease inhibitor
PF00642	Zinc finger C-x8-C-x5-C-x3-H type (and similar)
PF12796	Ankyrin repeats (3 copies)
PF04893	Yip1 domain
PF00067	Cytochrome P450
PF00067	Cytochrome P450
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF03357	Snf7
PF07911	Protein of unknown function (DUF1677)
PF00226	DnaJ domain
PF14901	Cleavage inducing molecular chaperone
PF12796	Ankyrin repeats (3 copies)
PF13857	Ankyrin repeats (many copies)
PF00027	Cyclic nucleotide-binding domain
PF00520	Ion transport protein
PF11834	KHA, dimerisation domain of potassium ion channel
PF03016	Exostosin family
PF08284	Retroviral aspartyl protease
PF03732	Retrotransposon gag protein
PF07714	Protein tyrosine kinase
PF12819	Malectin-like domain
PF01658	Myo-inositol-1-phosphate synthase
PF07994	Myo-inositol-1-phosphate synthase
PF00011	Hsp20/alpha crystallin family
PF13456	Reverse transcriptase-like
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF14432	DYW family of nucleic acid deaminases
PF13041	PPR repeat family
PF00234	Protease inhibitor/seed storage/LTP family
PF12481	Aluminium induced protein
PF03911	Sec61beta family
PF01717	Cobalamin-independent synthase, Catalytic domain
PF08267	Cobalamin-independent synthase, N-terminal domain
PF03486	HI0933-like protein
PF01477	PLAT/LH2 domain
PF00305	Lipoxygenase
PF03151	Triose-phosphate Transporter family
PF02701	Dof domain, zinc finger
PF02701	Dof domain, zinc finger
PF02338	OTU-like cysteine protease
PF12899	Alkaline and neutral invertase
PF16050	Paf1 complex subunit CDC73 N-terminal
PF05179	RNA pol II accessory factor, Cdc73 family, C-terminal
PF00750	tRNA synthetases class I (R)
PF05746	DALR anticodon binding domain
PF03485	Arginyl tRNA synthetase N terminal domain
PF13947	Wall-associated receptor kinase galacturonan-binding
PF07645	Calcium-binding EGF domain
PF00008	EGF-like domain
PF08488	Wall-associated kinase
PF00069	Protein kinase domain
PF01344	Kelch motif
PF10539	Development and cell death domain
PF00069	Protein kinase domain
PF13855	Leucine rich repeat
PF12146	Serine aminopeptidase, S33
PF02298	Plastocyanin-like domain
PF09835	Uncharacterized protein conserved in bacteria (DUF2062)
PF02446	4-alpha-glucanotransferase
PF00069	Protein kinase domain
PF00833	Ribosomal S17
PF00479	Glucose-6-phosphate dehydrogenase, NAD binding domain
PF12755	Vacuolar 14 Fab1-binding region
PF18808	Importin repeat
PF02985	HEAT repeat
PF00082	Subtilase family
PF02225	PA domain
PF17766	Fibronectin type-III domain
PF16544	Homodimerisation region of STAR domain protein
PF00013	KH domain
PF17919	RNase H-like domain found in reverse transcriptase
PF02729	Aspartate/ornithine carbamoyltransferase, carbamoyl-P binding domain
PF00185	Aspartate/ornithine carbamoyltransferase, Asp/Orn binding domain
PF00612	IQ calmodulin-binding motif
PF00560	Leucine Rich Repeat
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF08263	Leucine rich repeat N-terminal domain
PF12701	Scd6-like Sm domain
PF09532	FDF domain
PF08263	Leucine rich repeat N-terminal domain
PF13855	Leucine rich repeat
PF00560	Leucine Rich Repeat
PF08240	Alcohol dehydrogenase GroES-like domain
PF00107	Zinc-binding dehydrogenase
PF00582	Universal stress protein family
PF00046	Homeodomain
PF02183	Homeobox associated leucine zipper
PF00069	Protein kinase domain
PF00011	Hsp20/alpha crystallin family
PF12972	Alpha-N-acetylglucosaminidase (NAGLU) C-terminal domain
PF12971	Alpha-N-acetylglucosaminidase (NAGLU) N-terminal domain
PF05089	Alpha-N-acetylglucosaminidase (NAGLU) tim-barrel domain
PF05089	Alpha-N-acetylglucosaminidase (NAGLU) tim-barrel domain
PF00583	Acetyltransferase (GNAT) family
PF01277	Oleosin
PF03372	Endonuclease/Exonuclease/phosphatase family
PF00281	Ribosomal protein L5
PF00673	ribosomal L5P family C-terminus
PF13456	Reverse transcriptase-like
PF13456	Reverse transcriptase-like
PF00255	Glutathione peroxidase
PF00134	Cyclin, N-terminal domain
PF02984	Cyclin, C-terminal domain
PF00153	Mitochondrial carrier protein
PF00153	Mitochondrial carrier protein
PF00153	Mitochondrial carrier protein
PF12906	RING-variant domain
PF03822	NAF domain
PF16450	Proteasomal ATPase OB C-terminal domain
PF17862	AAA+ lid domain
PF00004	ATPase family associated with various cellular activities (AAA)
PF07714	Protein tyrosine kinase
PF12819	Malectin-like domain
PF14111	Domain of unknown function (DUF4283)
PF14111	Domain of unknown function (DUF4283)
PF00141	Peroxidase
PF04724	Glycosyltransferase family 17
PF04928	Poly(A) polymerase central domain
PF04926	Poly(A) polymerase predicted RNA binding domain
PF01909	Nucleotidyltransferase domain
PF13639	Ring finger domain
PF14748	Pyrroline-5-carboxylate reductase dimerisation
PF03807	NADP oxidoreductase coenzyme F420-dependent
PF02779	Transketolase, pyrimidine binding domain
PF00456	Transketolase, thiamine diphosphate binding domain
PF02780	Transketolase, C-terminal domain
PF00520	Ion transport protein
PF00027	Cyclic nucleotide-binding domain
PF04398	Protein of unknown function, DUF538
PF02518	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
PF00183	Hsp90 protein
PF00170	bZIP transcription factor
PF01535	PPR repeat
PF01535	PPR repeat
PF12854	PPR repeat
PF14432	DYW family of nucleic acid deaminases
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF04080	Per1-like family
PF03169	OPT oligopeptide transporter protein
PF13472	GDSL-like Lipase/Acylhydrolase family
PF00320	GATA zinc finger
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF13516	Leucine Rich repeat
PF00560	Leucine Rich Repeat
PF02298	Plastocyanin-like domain
PF17886	HSP20-like domain found in ArsA
PF02374	Anion-transporting ATPase
PF06094	Gamma-glutamyl cyclotransferase, AIG2-like
PF01632	Ribosomal protein L35
PF00561	alpha/beta hydrolase fold
PF13041	PPR repeat family
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
